title,link,description
<b>경주여행</b>질문,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=149630194&qb=6rK97KO87Jes7ZaJ&enc=utf8,... 3박4일동안 <b>경주여행</b>을 할려고 합니다~ 자가용을 가지고... 또하나는 <b>경주여행</b> 팁이나 코스를 알려주시면 정말... 감사하겠습니다^^ <b>경주여행</b>을 계획하시는군요. 휴양이... 저렴한 숙박을 원하신다면 <b>경주여행</b>게스트하우스 추천해... 
<b>경주여행</b> 코스 질문,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90101&docId=477420197&qb=6rK97KO87Jes7ZaJ&enc=utf8,"... 월지(야경)→중앙시장 3일차 보문단지권 경주월드, 루지공원(카트라이더),엑스포공원(솔거미술관),동궁원(식물원,버드파크) <b>경주 여행</b>관련해서 참고할만한 포스팅 남겨봅니다.."
<b>경주여행</b> 문의드려요.,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=128051003&qb=6rK97KO87Jes7ZaJ&enc=utf8,1박 2일로 <b>경주여행</b> 가려고 하는데요. 첫날 경주에 도착하면... 많은 답변 부탁드려요 ^0^ <b>경주여행</b> 일정과 형편에 맞게... 054-743-6001 아래사이트에서 <b>경주여행</b>후기 몇편만 읽어보면 많은 도움이 될것입니다. 좋은 <b>경주여행</b> 다녀... 
<b>경주여행</b>-8월7일,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=114506991&qb=6rK97KO87Jes7ZaJ&enc=utf8,... 작은애-6살) <b>경주 여행</b>을 계획하고 있습니다.도통 일정을 짜기가... 가보시면 아시겠지만 <b>경주 여행</b>하는 사람들 거의 대부분 스템프 가지고... 그리고 제가 <b>경주 여행</b> 다녀온 후에 블로그에 올린 사진들입니다. 즐거운 여행... 
<b>경주 여행</b>코스 질문이요!!,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=12110212&docId=225460658&qb=6rK97KO87Jes7ZaJ&enc=utf8,안녕하세요 <b>경주여행</b>을 할려고하는데요 경남진주에서 출발해서 경주에 당일치기로 친구들이랑 여행을 가기로... <b>경주 여행</b>코스에 대한 생각입니다. ^^ 안녕하세요. 여행전문블로거 쭈니아빠입니다. 아침일찍 출발해서 오전에 경주에... 
<b>경주여행</b> 중 대형택시 (8명정도),https://kin.naver.com/qna/detail.naver?d1id=8&dirId=81207&docId=485979818&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주에 단체로 기차를 타고 갑니다. 경주 시내(황리단길) - 숙소(천북면) 까지 대형택시가(8명정도 탑승 해야함) 있을까요? (그 다음 날 다시 숙소(천북면) - 경주 시내(황리단길) 이용 예정) 일요일에 퇴실 후 다시 이용도 해야합니다.... 
<b>경주여행</b>을 하는게 숙소 괜찮을까요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=390639707&qb=6rK97KO87Jes7ZaJ&enc=utf8,"<b>경주 여행</b>을 가는데 경주 월드 기준으로 숙소를 잡으려고 합니다 근데 거리가... <b>경주여행</b>을 정말 많이많이 다니고 있는 쭈니아빠입니다. 솔직하게... <b>경주여행</b> 코스가 며칠일지 모르겠지만, 굳이 1시간 이동해야 되는 숙소를 잡은... "
무궁화호 <b>경주여행</b>,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=423832731&qb=6rK97KO87Jes7ZaJ&enc=utf8,"이번에 친구랑 부산에서 무궁화호로 <b>경주여행</b> 가는데, 동궁과 월지에서 신경주역으로 버스타고 가려면 몇 번 버스 타야되나요? 버스 시간표 어디서 볼 수 있나요 ㅜ.ㅜ 50(경주|새천년미소) 신경주역 ↔ 신경주역 첫차 07:30... "
당일치기로 <b>경주여행</b>을 할려고 합니다.,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=74792456&qb=6rK97KO87Jes7ZaJ&enc=utf8,저는 부산에 살구요 휴일을 이용해 사진도 찍을겸해서 <b>경주여행</b>을... ^^ 우선 즐거운 여행이 돼셨으면 좋겠네요 ^^ <b>경주여행</b> 편하게 하시려면... 퍼온글이지만 <b>경주여행</b>에 도움이 되셨으면 함니다 ^^ <b>경주여행</b>과... 
4월 18일부터 2박 3일 <b>경주여행</b>가,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=443681948&qb=6rK97KO87Jes7ZaJ&enc=utf8,4월 18일부터 2박 3일 <b>경주여행</b>가는데 차가 없어서 걸어다닐겁니다 그리고 숙소는 시외버스터미널 주변이구요 16시에 체크인할수있는데 그 전에 너무 왔다갔다하지않는 코스 좀 알려주세요 점심시간과 저녁시간을 넣어서 짜주시면 더... 
<b>경주여행</b> 1박2일 코스좀 추천부탁해요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90105&docId=464368916&qb=6rK97KO87Jes7ZaJ&enc=utf8,여친이랑 둘이 <b>경주 여행</b>갈려고 그러는데 1박2일 코스좀 짜주세여 한복대여코스 포함 부탁드립니다 내공 100드릴께요! 경주 좋죠~ 아니면 저는 3만원만 내고 경비 다 지원받는 '여기로' 여행 프로그램 이용해보시는 것도... 
<b>경주여행</b>코스,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=251235682&qb=6rK97KO87Jes7ZaJ&enc=utf8,"#<b>경주여행</b> 갈려구하는데 처음방문이라 모르겟어요!! 코스는 점심먹고... <b>경주여행</b>이 처음이세요?! 지금 생각하고 계시는 코스는 주상절리를 제외하고는... 참고로, 쭈니아빠 블로그를 방문하시면, <b>경주여행</b> 카테고리가 있습니다. 여행코스... "
<b>경주여행</b> 코스좀 짜주세요!!!,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=113438262&qb=6rK97KO87Jes7ZaJ&enc=utf8,"7월 24일부터 7월26일까지 2박3일 <b>경주 여행</b>을 가려고 합니다. 초등4학년,2학년과... 본격적으로 <b>경주 여행</b>을 하고 싶고,, 스템프 여행 이라는 것도 있던데... 안녕하세염ㅋ <b>경주 여행</b> 하실려구염?ㅋㅋ 제가 아는만큼 일정... "
<b>경주 여행</b> 동궁과월지 보문관광단지 일정코스 질문입니다,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90105&docId=483702753&qb=6rK97KO87Jes7ZaJ&enc=utf8,"... <b>경주 여행</b> 계획 정말 알차게 잘 세우셨어요! 특히 동궁과월지 & 월정교 야경은 진짜 멋지기 때문에, 그 부분 고민하신 게 완전 공감됩니다. 1. 1안 일정 요약 점저: 백년손님 대릉원 → 첨성대 → 월정교 → 동궁과월지 점저2... "
<b>경주여행</b>,https://kin.naver.com/qna/detail.naver?d1id=13&dirId=13&docId=38061362&qb=6rK97KO87Jes7ZaJ&enc=utf8,"안녕하세요,, <b>경주여행</b>을가려고 합니다 전 1박2일로 다녀올건데요 어디가... 꼭 가봐야 할곳 좀알려주세요 표로 만들어주시면 더 ㄳ 천년고도 <b>경주여행</b>... <b>경주여행</b>에관한 궁금사항은 www.cityvil.com 경주씨티빌민박에 오셔서 참고하세요.... "
<b>경주 여행</b>가면 볼거 많겠죠??,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=419732451&qb=6rK97KO87Jes7ZaJ&enc=utf8,중학생인데 <b>경주 여행</b>가볼려고 하는데 볼거 많겠죠?? 경주에는 문화재 관광이 많습니다 첨성대 주변에는 황리단길도 있습니다 불국사와 석굴암도 있습니다 경주월드도 있어요~~ 중학생이시라면 대중교통을 이용하실꺼라면 한번에 다... 
<b>경주 여행</b> 태풍 카눈 10일부터 11,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=451850316&qb=6rK97KO87Jes7ZaJ&enc=utf8,<b>경주 여행</b> 태풍 카눈 10일부터 11일까지 가는데 영향이 클까요? 8월10일 태풍의 영향으로 인한 종일 비 예보 있습니다. 9일 오후부터 11일 오전까지 비가 온다고 합니다.
<b>경주 여행</b>코스,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=320573759&qb=6rK97KO87Jes7ZaJ&enc=utf8,"1박 2일 <b>경주여행</b>코스 추천좀 해주세요 차는 없구요 운전할 수 있는사람도 없어서 대중교통을 이용하려고 하는데... 주상절리 <b>경주여행</b>코스 보문단지, 황리단길 경주에서 가볼만한 곳 들에 가깝게 위치하고 있습니다 많이... "
<b>경주 여행</b>가는데 찐찐맛집 추천 해주세요,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1060101&docId=482235855&qb=6rK97KO87Jes7ZaJ&enc=utf8,부모님이랑 거의 2년만에 여행가는데 진짜 맛있는집에서 먹고 싶어요 가볼 기회도 적구요 찾아보면 황남두꺼비집있다는데 솔직히 그냥 유명세 아닌가 싶어서 현지인들만 가는 맛집으로 추천 부탁드립니다 <b>경주 여행</b>... 
코로나끝나면 갈 <b>경주여행</b>코스좀 부탁드립니다..,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=378689442&qb=6rK97KO87Jes7ZaJ&enc=utf8,"<b>경주여행</b>이면 첨성대나 뭐이런곳 추천해주시길래.. 커플끼리간다면 뭐 교복사진찍고 이런걸 해볼건데... 좀 ㅠ <b>경주 여행</b>은 대중교통으로 가시는지, 차로 가시는지도 무척 중요합니다. 숙박 하는 곳 위치도... "
<b>경주여행</b>을 가려하는데 서울에서 출발,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=81208&docId=456326492&qb=6rK97KO87Jes7ZaJ&enc=utf8,<b>경주여행</b>을 가려하는데 서울에서 출발 하고 한번에 가진 않고 갈아타야한대서요 동서울 터미널에서 타고 낙동강(휴)하행 까지 가는 걸 탄 다음 내려서 환승으로 낙동강(휴)상행 버스를 타면 되는... 
<b>경주여행</b> 대명콘도,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=289780474&qb=6rK97KO87Jes7ZaJ&enc=utf8,<b>경주여행</b>을가는데요 20대남자둘 50대 여성 이모와 할머니 네명이서가는데요 대명콘도에서 2박할거에요!! 주변에맛집... <b>경주여행</b>을 좋아하는 여행 전문블로거 쭈니아빠입니다. ^^ 겨울에 할머님과 이모님을 모시고 <b>경주여행</b>을 준비하시는... 
<b>경주여행</b> 갈껀데 경주펜션 이나 풀빌라 추천좀 해주세요~!,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=9011403&docId=388900732&qb=6rK97KO87Jes7ZaJ&enc=utf8,내공 겁니다!! <b>경주여행</b> 중 갈만한 경주펜션 or 경주풀빌라 추천해주세요 ㅎㅎㅎ <b>경주여행</b>의 퀄리티를 높여줄 숙소 오푸스11풀빌라 추천합니다^^
<b>경주여행</b> 야경 좋은곳,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8030205&docId=419488145&qb=6rK97KO87Jes7ZaJ&enc=utf8,<b>경주여행</b> 야경 좋은곳 경주의 야간 관광명소 베스트 5 동궁과월지 월정교 신라밀레니엄파크 첨성대 황룡원 중도타워
<b>경주여행</b> 택시 괜찮을까요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=454325379&qb=6rK97KO87Jes7ZaJ&enc=utf8,<b>경주여행</b> 택시 괜찮을까요 카카오택시 쓰면 요금도 정해져서 사기 못칩니다.
<b>경주 여행</b> 질문,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=436631344&qb=6rK97KO87Jes7ZaJ&enc=utf8,<b>경주여행</b>을 갈려고 하는데 구경 할만한 곳이나 음식점 추천좀 해주세요 사진찍기도 괜찮은곳이나 이쁜 카페 등등 구경 거리 할만 한것들 자세히 알려주시면 감사합니다. 또한 숙소도 추천 해주시면 정~ 말~ 고맙겠습니다... 
<b>경주 여행</b>,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=439138671&qb=6rK97KO87Jes7ZaJ&enc=utf8,<b>경주 여행</b> 처음 가보는데 경주에 볼거리나 찐맛집 알려주세요~ 황리단길 안에도맛집도 많고 맛있는 집들도 있고 황리단길 구경도 좋겠죠 대릉원까지 구경가능하죠 추억의 달동네 교촌 한옥마을 보문단지 밤야경은 월정교 동궁과 월지.... 
혼자 <b>경주여행</b> 하려고합니다.,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=100089978&qb=6rK97KO87Jes7ZaJ&enc=utf8,... 혼자 <b>경주여행</b>하려는 20살 대학생입니다. 기말고사... 곳에서 <b>경주여행</b> 정보지 받는곳 알려달라고 하면 알려줄거에요 정보지 참고 <b>경주 여행</b>을 완벽하게 계획하는 것도... 2 경주 시청 홈피에 있는 <b>경주 여행</b>지 정보얻기 3 간단한 경주... 
<b>경주 여행</b>가는데,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=61303&docId=398606272&qb=6rK97KO87Jes7ZaJ&enc=utf8,<b>경주 여행</b>가는데 혼자가면 좀 그런가요? 경주는 가족이나 커플단위가 거의 대부분이라고 하더라구요 혼자가도 상관은 없지만 경주가 가족같이 여럿이서 둘러보기 위한 공간들이 많아요. 유명한 유적들도 사실 젊은 사람이라면 크게... 
부산출발~1박2일 아이들이랑 <b>경주여행</b>,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=335111199&qb=6rK97KO87Jes7ZaJ&enc=utf8,부산출발~1박2일 아이들이랑 <b>경주여행</b>가려고 합니다~초5.3아이들이구요~~ 추천코스 숙소 음식등등 참고할만한 내용... 경주..엄청 좋죠 ㅠㅠ 매년 1회는 꼭 가는 곳인데 제가 <b>경주 여행</b> 하면서 진짜 친구나 지인에게 추천하고 싶은곳 몇군데... 
남친이랑 <b>경주여행</b> 가려고 하는데,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80101&docId=478429891&qb=6rK97KO87Jes7ZaJ&enc=utf8,"... 남친이랑 <b>경주여행</b> 가려고 하는데 >>===》○ 남자친구가 생물학적으로는 19세인데 정신적으로는 21세정도 되지 않나요^^ 남자친구가 아직 미성년자(19세)일 경우, 당일치기 여행은 크게 문제가 되지 않을 것입니다. 특히 경주와 같은... "
<b>경주 여행</b>을 가려고 하는데 차가 없고,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=358932011&qb=6rK97KO87Jes7ZaJ&enc=utf8,<b>경주 여행</b>을 가려고 하는데 차가 없고 버스를 많이 이용하려고 하면 숙소 위치는 어디쪽이 좋을까요?? <b>경주 여행</b>을 하는데 숙소는 풍경이 좋은 보문단지 관광 호텔에 정하는 것도 좋고 경비를 줄일려면 시내 모텔을 이용하기 바랍니다.... 
11월 말 <b>경주 여행</b>,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=404030604&qb=6rK97KO87Jes7ZaJ&enc=utf8,"11월 3쨋주쯤 <b>경주 여행</b> 갈 예정인데 어디가 가장 좋은가요?! 역사 탐방도 좋아하고 자연 좋아합니다 가보셨던 곳 중 추천할 만한 곳 있으면 추천 부탁드립니다~ 동궁과 월지, 월정교는 낮과밤이 모두... "
<b>경주 여행</b> 1박2일,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=382286443&qb=6rK97KO87Jes7ZaJ&enc=utf8,"다가오는 일~월요일 <b>경주여행</b>을 갑니다. 사진에 적혀있는 장소는 제가 가보고 싶은 장소에요. 여기서 질문... 위치 : 경주시 산업로 3012 (불국동행정복지센터옆) 배달지역 보문,불국,외동 지역 일대 즐거운 <b>경주 여행</b> 되세요~^^"
<b>경주 여행</b> 일정좀 도와주세요^^,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=128788818&qb=6rK97KO87Jes7ZaJ&enc=utf8,"서울에서 ktx를 타고 <b>경주여행</b>을 갑니다. 하루 머무르고 부산으로 다시 이동해야해서 짧은 시간이지만 좋은 추억... ㅡ,.ㅡ 하여간 부탁드릴께요~ <b>경주여행</b> 좋으시겠네용 ^^ 요즘 경주 벚꽃이 완전 이쁘게 폈다 하더라구용 벚꽃축제... "
1박2일 <b>경주여행</b> 코스좀 짜주세요 ㅠㅠ,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=138040381&qb=6rK97KO87Jes7ZaJ&enc=utf8,1박2일 <b>경주여행</b>을 다녀오려고 합니다. 경주에는 한 오후 2... ㅠㅠ <b>경주여행</b> 일정과 형편에 맞게 아래코스에서... 054-743-6001 아래사이트에서 <b>경주여행</b>후기 몇편만 읽어보면 많은 도움이 될것입니다. 좋은 <b>경주여행</b> 다녀... 
여자친구와 <b>경주여행</b>,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=162915488&qb=6rK97KO87Jes7ZaJ&enc=utf8,"... 여자친구와 <b>경주여행</b>을 가려고합니다. 대구에서... 경주 감포,감포여행,<b>경주여행</b>,경주바다,감포,감포깍지길... 감포 여행, 경주 감포, <b>경주 여행</b>, 경주 바다, 감포, 감포... "" - <감포 깍지길> 67p 중 감포 여행, 경주 감포, <b>경주 여행</b>, 경주... "
<b>경주여행</b>코스,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=469816188&qb=6rK97KO87Jes7ZaJ&enc=utf8,"... 동궁(야경) 야경이 좋은 곳은 첨성대, 동궁, 월정교이니 19시 이후부터 조명이 들어오는 시간에 맞추어서 동선에 맞는 코스는 얼마던지 변경이 가능하세요. 경주 지도를 첨부 드리니 참고하시고요. 행복한 <b>경주 여행</b> 되세요~^^*"
국어 숙제입니다.<b>경주 여행</b>에서 꼭 가,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90105&docId=328320773&qb=6rK97KO87Jes7ZaJ&enc=utf8,"국어 숙제입니다.<b>경주 여행</b>에서 꼭 가보아야 할 곳 5가지만 선정해 주세요.그리고 경주 주요 문화재도 뭐뭐 있는지... <b>경주여행</b>에서 꼭 가보아야 할곳 - 첨성대, 국립경주박물관, 석굴암, 불국사, 경주월드 답변 2. 경주 주요 문화재... "
